,day,month,year,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,bad_road_infrastructure,car_failure,distraction,driver_mistake,illegal_action,medical,other_involvement
76595,29,6,2020,14,40.60567,-74.030945,1,0,0,0,0,0,0,0,1
76596,31,7,2020,20,40.85289,-73.86889,1,0,0,0,0,0,0,0,1
76597,3,7,2020,20,40.644768,-73.94028,0,0,0,0,0,1,0,0,0
76598,15,7,2020,17,40.66278,-73.88086,2,0,0,0,0,1,0,0,0
76599,5,8,2020,11,40.81401,-73.94466,1,0,0,0,0,1,0,0,0
76600,15,7,2020,18,40.702858,-73.863625,3,0,0,0,0,1,0,0,0
76601,4,7,2020,19,40.71918,-73.99029,0,0,0,0,1,0,0,0,0
76602,6,7,2020,18,40.723663,-73.86864,0,0,0,0,1,0,0,0,0
76603,23,7,2020,4,40.803413,-73.958015,1,0,0,0,0,1,0,0,0
76604,7,8,2020,21,40.825424,-73.923485,0,0,0,0,0,1,0,0,0
76605,29,6,2020,6,40.796215,-73.94971,0,0,0,0,0,1,0,0,0
76608,3,7,2020,13,40.669205,-73.91401,1,0,0,0,1,0,0,0,0
76611,14,7,2020,10,40.769188,-73.837296,0,0,0,0,0,1,0,0,0
76615,19,7,2020,22,40.879787,-73.853485,1,0,0,0,0,0,1,0,0
76616,1,8,2020,9,40.653984,-73.7427,0,0,0,0,0,1,0,0,0
76617,22,6,2020,0,40.70638,-73.79998,0,0,0,0,1,0,0,0,0
76619,17,7,2020,19,40.75469,-73.99536,1,0,0,0,1,0,0,0,0
76620,5,8,2020,17,40.848736,-73.93234,0,0,0,0,0,1,0,0,0
76621,15,6,2020,18,40.74869,-73.85772,0,0,0,0,1,0,0,0,0
76622,13,7,2020,16,40.78293,-73.81676,1,0,0,0,0,1,0,0,0
76625,5,8,2020,9,40.59931,-73.985756,1,0,0,0,0,1,0,0,0
76627,2,8,2020,10,40.845066,-73.87885,0,0,0,0,0,1,0,0,0
76630,18,7,2020,12,40.89458,-73.85472,0,0,0,0,1,0,0,0,0
76631,19,7,2020,13,40.631184,-73.95637,0,0,0,0,0,0,1,0,0
76632,25,6,2020,11,40.829628,-73.92118,1,0,0,0,0,0,1,0,0
76633,18,6,2020,14,40.69521,-73.8427,1,0,0,0,0,1,0,0,0
76635,1,8,2020,18,40.64254,-73.87652,1,0,0,0,0,1,0,0,0
76636,5,8,2020,13,40.61384,-73.981445,0,0,0,0,1,0,0,0,0
76637,4,7,2020,16,40.802532,-73.95303,5,0,0,0,1,0,0,0,0
76638,17,6,2020,20,40.80684,-73.9275,0,0,0,0,0,1,0,0,0
76639,23,7,2020,20,40.663483,-73.9627,1,0,0,0,0,1,0,0,0
76640,14,7,2020,16,40.668648,-73.92835,0,0,0,0,0,1,0,0,0
76641,23,6,2020,19,40.79716,-73.934555,0,0,0,0,0,1,0,0,0
76642,22,7,2020,16,40.720936,-73.993805,0,0,0,0,1,0,0,0,0
76643,30,6,2020,13,40.711166,-73.9489,2,0,0,0,0,0,1,0,0
76646,28,6,2020,0,40.79157,-73.94469,1,0,0,0,0,0,0,1,0
76647,9,7,2020,11,40.78143,-73.954185,0,0,0,0,1,0,0,0,0
76649,12,7,2020,9,40.803593,-73.919785,1,0,0,0,0,1,0,0,0
76651,19,6,2020,14,40.860954,-73.92651,0,0,0,0,1,0,0,0,0
76652,2,7,2020,10,40.818535,-73.94736,0,0,0,0,0,0,0,0,1
76655,6,8,2020,9,40.747498,-73.87187,0,0,0,0,1,0,0,0,0
76657,4,8,2020,14,40.860046,-73.84454,0,0,1,0,0,0,0,0,0
76659,18,7,2020,19,40.890648,-73.84875,0,0,0,0,1,0,0,0,0
76661,3,7,2020,12,40.58561,-73.8138,0,0,0,0,1,0,0,0,0
76662,1,8,2020,11,40.82304,-73.88193,6,0,0,0,0,1,0,0,0
76663,16,7,2020,0,40.608253,-74.08879,1,0,0,0,0,1,0,0,0
76664,30,6,2020,19,40.618755,-74.06956,2,0,0,0,1,0,0,0,0
76665,4,7,2020,6,40.779697,-73.81221,0,0,0,0,0,1,0,0,0
76666,5,8,2020,1,40.84782,-73.90756,1,0,0,0,1,0,0,0,0
76669,2,8,2020,23,40.843204,-73.91196,0,0,0,0,0,1,0,0,0
76671,9,7,2020,13,40.666313,-73.94528,0,0,0,0,1,0,0,0,0
76672,12,7,2020,13,40.84525,-73.91499,0,0,0,0,1,0,0,0,0
76673,28,6,2020,11,40.67628,-73.892166,1,0,0,0,0,0,0,0,1
76674,2,8,2020,4,40.68022,-73.87121,3,0,0,0,0,0,1,0,0
76675,24,6,2020,16,40.624565,-74.15878,0,0,0,0,1,0,0,0,0
76676,15,7,2020,0,40.625175,-73.9614,0,0,0,1,0,0,0,0,0
76677,20,7,2020,16,40.728523,-73.81783,0,0,0,0,1,0,0,0,0
76681,31,7,2020,22,40.703728,-73.82155,0,0,0,0,1,0,0,0,0
76682,4,8,2020,16,40.71321,-73.79351,0,0,0,0,1,0,0,0,0
76684,30,6,2020,10,40.60754,-73.984665,0,0,0,0,0,0,0,0,1
76686,28,6,2020,10,40.763344,-73.75791,0,0,0,0,1,0,0,0,0
76687,23,7,2020,17,40.876503,-73.904564,1,0,0,0,0,0,0,0,1
76688,30,7,2020,22,40.617702,-74.09408,0,0,0,0,1,0,0,0,0
76689,27,7,2020,9,40.59527,-73.781845,0,0,0,0,1,0,0,0,0
76690,10,7,2020,4,40.684372,-73.923,0,0,0,0,0,0,1,0,0
76691,3,8,2020,2,40.69819,-73.96191,0,0,0,0,0,1,0,0,0
76693,28,6,2020,5,40.68974,-73.81184,2,0,1,0,0,0,0,0,0
76694,14,7,2020,4,40.621357,-73.92714,0,0,0,0,0,0,1,0,0
76695,26,6,2020,14,40.884357,-73.85743,0,0,0,0,0,1,0,0,0
76699,7,8,2020,23,40.556385,-74.13814,0,0,0,0,0,1,0,0,0
76703,20,6,2020,22,40.664795,-73.93985,0,0,0,0,0,0,0,0,1
76704,5,7,2020,23,40.761406,-73.80385,0,0,0,0,0,1,0,0,0
76706,23,6,2020,22,40.879524,-73.84772,0,0,0,0,0,1,0,0,0
76708,30,7,2020,16,40.855812,-73.890785,0,0,0,0,0,0,0,0,1
76711,3,8,2020,23,40.84091,-73.904755,1,0,0,0,0,0,1,0,0
76715,3,7,2020,3,40.771027,-73.93425,0,0,0,0,0,0,1,0,0
76717,16,7,2020,17,40.69808,-73.92536,0,0,0,0,0,1,0,0,0
76719,17,6,2020,15,40.754158,-73.96271,0,0,0,0,0,1,0,0,0
76720,28,6,2020,13,40.83434,-73.89697,0,0,0,0,0,1,0,0,0
76721,1,8,2020,20,40.688103,-73.83251,1,0,0,0,0,1,0,0,0
76723,22,6,2020,12,40.599087,-73.961266,0,0,0,0,1,0,0,0,0
76724,20,7,2020,14,40.85482,-73.9112,1,0,0,0,1,0,0,0,0
76725,13,7,2020,22,40.682747,-73.87537,0,0,0,0,0,0,0,0,1
76726,28,7,2020,10,40.8452,-73.916885,1,0,0,0,1,0,0,0,0
76729,21,6,2020,1,40.659843,-73.8765,0,0,0,0,0,0,0,0,1
76733,28,7,2020,19,40.89005,-73.85923,0,0,0,0,1,0,0,0,0
76734,23,6,2020,17,40.641186,-74.014404,0,0,0,0,0,1,0,0,0
76735,16,6,2020,10,40.592876,-73.75319,1,0,0,0,0,1,0,0,0
76736,29,6,2020,12,40.879013,-73.87245,0,0,0,0,0,1,0,0,0
76737,16,7,2020,16,40.6359,-73.959274,1,0,0,0,0,1,0,0,0
76739,30,6,2020,16,40.617844,-73.92286,0,0,0,0,1,0,0,0,0
76740,27,6,2020,1,40.761623,-73.93144,0,0,0,0,0,1,0,0,0
76741,2,7,2020,11,40.749638,-73.99905,0,0,0,0,0,1,0,0,0
76742,28,6,2020,8,40.724136,-73.992615,1,0,0,0,0,0,0,0,1
76743,12,7,2020,12,40.67452,-73.736084,0,0,0,1,0,0,0,0,0
76745,11,7,2020,21,40.670593,-73.88697,1,0,0,0,0,1,0,0,0
76747,6,8,2020,10,40.8174,-73.83866,1,0,0,0,1,0,0,0,0
76748,23,7,2020,15,40.646503,-74.02322,0,0,0,0,1,0,0,0,0
76749,18,6,2020,12,40.755558,-73.723145,1,0,0,0,1,0,0,0,0
76750,19,6,2020,8,40.749256,-73.888985,0,0,0,0,1,0,0,0,0
76751,30,7,2020,17,40.70196,-73.944016,0,0,0,0,0,1,0,0,0
76752,20,7,2020,18,40.70938,-73.9371,1,0,0,0,1,0,0,0,0
76753,27,6,2020,2,40.76548,-73.913704,0,0,0,0,0,1,0,0,0
76754,3,7,2020,22,40.768875,-73.94898,0,0,0,0,1,0,0,0,0
76755,15,6,2020,15,40.823277,-73.90015,1,0,0,0,0,0,1,0,0
76756,29,6,2020,9,40.745235,-73.937706,0,0,0,0,1,0,0,0,0
76760,15,7,2020,12,40.776875,-73.94938,0,0,0,0,0,1,0,0,0
76761,4,8,2020,8,40.75428,-73.89751,1,0,0,0,0,1,0,0,0
76762,18,7,2020,21,40.747417,-73.83277,0,0,0,0,1,0,0,0,0
76764,16,7,2020,10,40.699177,-73.9605,0,0,0,0,0,1,0,0,0
76765,5,8,2020,14,40.672688,-73.73544,0,0,0,0,0,1,0,0,0
76766,7,7,2020,22,40.69158,-73.79319,0,0,0,0,0,1,0,0,0
76768,1,7,2020,15,40.822834,-73.941925,0,0,0,0,0,0,0,0,1
76769,31,7,2020,3,40.53541,-74.19216,2,0,0,0,0,0,1,0,0
76771,31,7,2020,11,40.6862,-73.950745,0,0,0,0,1,0,0,0,0
76772,28,6,2020,19,40.846954,-73.91863,1,0,0,0,0,0,1,0,0
76773,31,7,2020,9,40.681423,-73.9913,0,0,0,0,0,1,0,0,0
76775,8,7,2020,20,40.7452,-73.89111,1,0,0,0,1,0,0,0,0
76776,26,7,2020,23,40.74613,-73.83605,1,0,0,0,1,0,0,0,0
76777,28,7,2020,12,40.667286,-73.96173,0,0,0,0,1,0,0,0,0
76778,29,6,2020,16,40.69953,-73.91104,2,0,0,0,1,0,0,0,0
76781,29,7,2020,19,40.67671,-73.97711,1,0,0,0,0,1,0,0,0
76783,27,6,2020,4,40.826427,-73.950455,4,1,0,0,0,0,1,0,0
76785,16,7,2020,8,40.879215,-73.885284,1,0,0,0,0,1,0,0,0
76787,24,7,2020,22,40.716988,-73.90183,1,0,0,0,0,1,0,0,0
76788,23,7,2020,14,40.715927,-73.80889,0,0,0,0,0,1,0,0,0
76789,20,6,2020,11,40.82893,-73.90679,1,0,0,0,0,1,0,0,0
76790,1,7,2020,8,40.73004,-73.97943,1,0,0,0,0,1,0,0,0
76791,20,6,2020,19,40.74418,-73.851906,1,0,0,0,1,0,0,0,0
76792,14,7,2020,16,40.820007,-73.91272,0,0,0,0,0,1,0,0,0
76795,29,7,2020,17,40.635605,-73.91312,0,0,0,0,0,1,0,0,0
76796,18,6,2020,19,40.705254,-73.92535,3,0,1,0,0,0,0,0,0
76799,24,6,2020,16,40.60997,-74.00343,1,0,0,0,0,1,0,0,0
76800,1,7,2020,19,40.753986,-73.80769,1,0,0,0,0,0,0,0,1
76803,16,6,2020,23,40.842464,-73.92414,1,0,0,0,0,1,0,0,0
76805,14,6,2020,15,40.756035,-73.82854,0,0,0,0,0,1,0,0,0
76807,22,7,2020,4,40.878372,-73.86813,1,0,0,0,1,0,0,0,0
76809,3,8,2020,10,40.89285,-73.85567,1,0,0,0,0,1,0,0,0
76811,22,6,2020,17,40.851383,-73.88346,0,0,0,0,0,1,0,0,0
76812,27,7,2020,8,40.804226,-73.91301,0,0,0,0,0,1,0,0,0
76814,27,7,2020,12,40.767612,-73.950005,1,0,0,0,1,0,0,0,0
76815,3,7,2020,13,40.755264,-73.88817,0,0,0,1,0,0,0,0,0
76816,16,6,2020,18,40.714443,-73.75999,1,0,0,0,1,0,0,0,0
76817,18,6,2020,12,40.833736,-73.88881,0,0,0,0,0,1,0,0,0
76819,5,8,2020,22,40.780552,-73.94427,1,0,0,0,0,1,0,0,0
76823,9,7,2020,19,40.71235,-73.89129,1,0,0,0,0,1,0,0,0
76825,16,6,2020,15,40.6158,-73.93068,1,0,0,0,0,0,0,0,1
76826,6,8,2020,16,40.803368,-73.96728,0,0,0,0,1,0,0,0,0
76828,18,7,2020,15,40.766785,-73.893105,1,0,0,0,0,1,0,0,0
76829,1,8,2020,22,40.846096,-73.91919,1,0,0,0,0,1,0,0,0
76831,30,6,2020,3,40.687565,-73.984406,0,0,0,0,0,1,0,0,0
76832,25,6,2020,0,40.822388,-73.934296,1,0,0,0,0,0,1,0,0
76834,22,6,2020,22,40.700855,-73.86837,0,0,0,0,0,0,0,0,1
76835,19,7,2020,15,40.766827,-73.909294,0,0,0,0,0,1,0,0,0
76838,23,7,2020,0,40.689938,-73.84253,1,0,0,0,0,1,0,0,0
76839,19,7,2020,16,40.640903,-74.00035,0,0,0,0,0,1,0,0,0
76840,24,7,2020,16,40.68372,-74.00334,0,0,0,0,0,1,0,0,0
76841,11,7,2020,13,40.833683,-73.94145,1,0,0,0,1,0,0,0,0
76844,29,6,2020,17,40.876457,-73.86351,0,0,0,0,1,0,0,0,0
76846,6,8,2020,21,40.65319,-73.96622,1,0,0,0,1,0,0,0,0
76849,4,8,2020,9,40.602604,-73.950035,0,0,0,0,0,1,0,0,0
76851,24,7,2020,23,40.768806,-73.900345,0,0,0,0,0,0,1,0,0
76852,16,7,2020,2,40.587902,-73.98954,0,0,0,0,0,1,0,0,0
76853,22,6,2020,8,40.827812,-73.925934,0,0,0,0,0,0,1,0,0
76854,4,8,2020,16,40.788795,-73.93755,0,0,0,0,1,0,0,0,0
76855,25,7,2020,12,40.67874,-73.91945,1,0,0,0,1,0,0,0,0
76856,6,8,2020,12,40.822712,-73.903145,1,0,0,0,1,0,0,0,0
76857,16,6,2020,22,40.73715,-73.930824,0,0,0,0,1,0,0,0,0
76858,19,7,2020,20,40.786003,-73.80219,0,0,0,0,0,1,0,0,0
76859,23,6,2020,16,40.69819,-73.96191,0,0,0,0,1,0,0,0,0
76861,28,6,2020,21,40.82696,-73.937195,1,0,0,0,0,0,0,0,1
76862,7,7,2020,13,40.785465,-73.855995,0,0,0,0,0,1,0,0,0
76863,26,6,2020,14,40.786556,-73.79309,0,0,0,0,0,1,0,0,0
76864,31,7,2020,10,40.810627,-73.95828,0,0,0,0,0,1,0,0,0
76865,17,7,2020,19,40.580315,-73.83247,1,0,0,1,0,0,0,0,0
76867,27,6,2020,17,40.698772,-73.92233,0,0,0,0,0,1,0,0,0
76869,27,7,2020,23,40.710926,-73.73996,2,0,0,0,0,1,0,0,0
76871,15,6,2020,8,40.617924,-74.155785,1,0,0,0,0,0,0,1,0
76872,25,7,2020,11,40.811478,-73.91694,1,0,0,0,0,1,0,0,0
76873,15,7,2020,23,40.745476,-73.90446,0,0,0,0,1,0,0,0,0
76874,8,7,2020,0,40.69496,-73.98717,0,0,0,0,1,0,0,0,0
76877,5,8,2020,16,40.58343,-73.81691,0,0,0,0,0,1,0,0,0
76878,14,7,2020,11,40.774227,-73.98112,1,0,0,0,0,1,0,0,0
76879,4,7,2020,15,40.83611,-73.92238,0,0,0,0,0,1,0,0,0
76880,26,6,2020,22,40.626457,-73.918,0,0,0,0,0,0,1,0,0
76881,9,7,2020,18,40.654068,-73.96177,0,0,0,0,1,0,0,0,0
76882,8,7,2020,18,40.576496,-73.96412,0,0,0,0,1,0,0,0,0
76884,5,8,2020,20,40.829155,-73.93728,1,0,0,0,0,0,0,0,1
76885,24,6,2020,15,40.656063,-73.93957,0,0,0,0,0,0,1,0,0
76886,15,7,2020,15,40.734314,-73.93803,0,0,0,0,1,0,0,0,0
76887,28,7,2020,9,40.737694,-73.88224,1,0,0,0,0,1,0,0,0
76889,19,7,2020,20,40.633556,-73.99724,0,0,0,0,1,0,0,0,0
76890,19,6,2020,13,40.716587,-73.74294,1,0,0,0,1,0,0,0,0
76891,17,7,2020,17,40.812115,-73.94604,0,0,0,0,0,0,0,0,1
76892,27,7,2020,16,40.703728,-73.82155,0,0,0,0,1,0,0,0,0
76894,2,8,2020,0,40.69832,-73.962265,0,0,0,0,0,1,0,0,0
76895,16,6,2020,12,40.708935,-73.79601,1,0,0,0,1,0,0,0,0
76896,27,6,2020,23,40.682587,-73.936615,0,0,0,0,0,0,0,0,1
76898,6,8,2020,8,40.690254,-73.76208,0,0,0,0,0,1,0,0,0
76899,21,7,2020,0,40.673965,-73.98571,0,0,0,0,0,1,0,0,0
76900,5,7,2020,12,40.664413,-73.901634,2,0,0,0,0,0,1,0,0
76901,23,7,2020,0,40.844498,-73.88148,0,0,0,0,0,1,0,0,0
76902,15,6,2020,17,40.724262,-73.93745,0,0,0,0,0,1,0,0,0
76903,11,7,2020,10,40.692696,-73.99198,0,0,0,0,0,1,0,0,0
76905,26,7,2020,3,40.843994,-73.89752,1,0,0,0,1,0,0,0,0
76906,30,7,2020,15,40.847775,-73.901665,0,0,0,0,0,1,0,0,0
76907,26,7,2020,14,40.751884,-73.88376,0,0,0,0,1,0,0,0,0
76908,26,6,2020,14,40.61123,-74.088646,0,0,0,0,1,0,0,0,0
76909,21,6,2020,17,40.862793,-73.89689,0,0,0,0,0,1,0,0,0
76910,20,7,2020,4,40.81847,-73.8522,1,0,0,0,0,0,0,0,1
76913,22,6,2020,19,40.83863,-73.93348,1,0,0,0,0,0,1,0,0
76914,16,7,2020,7,40.84869,-73.90329,0,0,0,0,0,1,0,0,0
76916,10,7,2020,21,40.674953,-73.80205,0,0,0,0,0,1,0,0,0
76917,20,6,2020,13,40.620274,-73.99671,1,0,0,0,1,0,0,0,0
76918,15,7,2020,20,40.837803,-73.94215,0,0,0,0,1,0,0,0,0
76919,1,8,2020,5,40.789783,-73.81419,0,0,0,0,0,1,0,0,0
76921,20,7,2020,13,40.802395,-73.9506,0,0,0,0,1,0,0,0,0
76922,21,6,2020,1,40.715145,-73.74935,0,0,0,0,1,0,0,0,0
76924,21,7,2020,8,40.668983,-73.89789,0,0,0,0,1,0,0,0,0
76925,29,7,2020,18,40.618282,-74.105194,0,0,0,0,1,0,0,0,0
76926,2,7,2020,14,40.73493,-73.983055,1,0,0,0,1,0,0,0,0
76929,21,7,2020,15,40.68956,-73.967125,0,0,0,0,0,1,0,0,0
76932,22,7,2020,22,40.666393,-73.764465,2,0,0,0,0,1,0,0,0
76934,6,7,2020,8,40.70499,-73.91736,1,0,0,1,0,0,0,0,0
76935,19,7,2020,13,40.682426,-73.937935,0,0,0,0,0,1,0,0,0
76937,26,7,2020,14,40.833412,-73.85906,0,0,0,0,0,1,0,0,0
76939,24,6,2020,21,40.77211,-73.93013,0,0,0,0,1,0,0,0,0
76940,23,6,2020,12,40.763695,-73.81911,0,0,0,0,0,1,0,0,0
76941,2,7,2020,21,40.683693,-73.96189,1,0,0,0,0,0,0,0,1
76942,24,7,2020,9,40.66423,-73.919106,1,0,0,0,0,0,0,0,1
76944,10,7,2020,14,40.67798,-73.872116,0,0,0,0,1,0,0,0,0
76945,8,8,2020,23,40.697903,-73.9468,0,0,0,0,1,0,0,0,0
76947,26,7,2020,13,40.685226,-73.91454,0,0,0,0,0,1,0,0,0
76948,15,7,2020,3,40.71031,-73.77174,4,0,0,0,1,0,0,0,0
76950,16,6,2020,13,40.83875,-73.87573,0,0,0,0,1,0,0,0,0
76951,2,7,2020,19,40.898876,-73.85539,0,0,0,0,1,0,0,0,0
76953,7,7,2020,13,40.692886,-73.832184,0,0,0,0,0,1,0,0,0
76955,21,7,2020,15,40.7858,-73.821915,0,0,0,0,0,1,0,0,0
76957,28,7,2020,10,40.58667,-73.966156,0,0,0,0,0,1,0,0,0
76958,6,7,2020,4,40.830906,-73.8736,2,0,0,0,0,0,1,0,0
76961,25,7,2020,4,40.68375,-73.95899,0,0,0,0,1,0,0,0,0
76963,27,7,2020,13,40.601204,-73.91303,0,0,0,0,0,1,0,0,0
76964,15,7,2020,8,40.6665,-73.9962,0,0,0,0,0,0,0,0,1
76966,2,7,2020,21,40.731983,-73.91912,2,0,0,0,1,0,0,0,0
76968,8,7,2020,13,40.64033,-73.978935,1,0,0,0,0,1,0,0,0
76969,23,7,2020,18,40.660297,-73.947685,1,0,0,0,1,0,0,0,0
76970,12,7,2020,13,40.66088,-73.92051,0,0,0,0,0,1,0,0,0
76971,7,7,2020,17,40.88065,-73.86494,3,0,0,0,0,0,1,0,0
76973,25,6,2020,12,40.697853,-73.93325,1,0,0,0,0,1,0,0,0
76975,21,7,2020,17,40.765507,-73.80423,1,0,0,0,0,1,0,0,0
76977,15,6,2020,11,40.71562,-73.99326,0,0,0,0,1,0,0,0,0
76978,16,6,2020,1,40.696804,-73.90272,0,0,0,0,1,0,0,0,0
76981,21,6,2020,20,40.856045,-73.90079,1,0,0,0,0,1,0,0,0
76983,6,7,2020,11,40.70964,-73.79808,0,0,0,0,1,0,0,0,0
76985,23,6,2020,14,40.606216,-73.96535,1,0,0,0,1,0,0,0,0
76986,14,6,2020,11,40.60316,-73.98169,0,0,0,0,0,1,0,0,0
76988,6,7,2020,13,40.78635,-73.950005,0,0,0,0,1,0,0,0,0
76990,5,7,2020,21,40.835716,-73.8775,0,0,0,0,0,1,0,0,0
76991,24,7,2020,1,40.58369,-73.94808,2,0,0,0,0,0,0,0,1
76992,12,7,2020,20,40.587444,-73.812164,1,0,0,0,1,0,0,0,0
76993,20,7,2020,15,40.71843,-74.000534,0,0,0,0,0,1,0,0,0
76994,5,7,2020,15,40.756367,-73.96012,0,0,0,0,1,0,0,0,0
76996,7,8,2020,17,40.73609,-73.98429,0,0,0,0,0,1,0,0,0
76997,26,7,2020,2,40.766064,-73.92208,0,0,0,0,1,0,0,0,0
76999,4,7,2020,0,40.826427,-73.950455,1,0,0,0,0,1,0,0,0
77000,13,7,2020,13,40.752693,-73.97305,0,0,0,0,1,0,0,0,0
77003,27,7,2020,15,40.807095,-73.945984,0,0,0,0,0,0,0,0,1
77005,1,8,2020,8,40.70953,-73.92608,0,0,0,0,0,1,0,0,0
77006,16,7,2020,12,40.84104,-73.92195,0,0,0,0,0,1,0,0,0
77007,5,8,2020,14,40.752934,-73.9855,1,0,0,0,0,1,0,0,0
77008,16,7,2020,21,40.686504,-73.874954,1,0,0,0,0,0,1,0,0
77009,12,7,2020,7,40.55924,-74.171684,1,0,0,0,0,1,0,0,0
77010,3,8,2020,17,40.83874,-73.944405,0,0,0,0,1,0,0,0,0
77012,21,7,2020,21,40.841396,-73.89789,0,0,0,0,1,0,0,0,0
77013,7,8,2020,0,40.81073,-73.92777,0,0,0,0,1,0,0,0,0
77014,23,7,2020,8,40.66696,-73.77078,1,0,0,0,1,0,0,0,0
77015,20,6,2020,22,40.666122,-73.93139,0,0,0,0,0,0,1,0,0
77016,7,7,2020,17,40.689133,-73.951324,1,0,0,0,1,0,0,0,0
77017,13,7,2020,10,40.723923,-73.89916,1,0,0,0,0,0,0,0,1
77018,26,6,2020,12,40.790253,-73.94564,2,0,0,0,1,0,0,0,0
77019,3,8,2020,11,40.69691,-73.790436,1,0,0,0,1,0,0,0,0
77021,6,7,2020,7,40.651054,-74.01112,2,0,0,0,0,1,0,0,0
77022,31,7,2020,16,40.572784,-73.99161,0,0,0,0,0,0,0,0,1
77023,31,7,2020,6,40.894093,-73.86266,0,0,0,0,0,1,0,0,0
77024,5,8,2020,19,40.706833,-73.78338,1,0,0,0,1,0,0,0,0
77026,28,7,2020,21,40.822834,-73.941925,1,0,0,0,0,0,0,0,1
77027,20,6,2020,19,40.796967,-73.93987,1,0,0,0,0,1,0,0,0
77028,24,6,2020,19,40.77779,-73.94747,0,0,0,0,0,0,0,0,1
77029,26,6,2020,22,40.63837,-73.997665,1,0,0,0,0,1,0,0,0
77030,3,8,2020,8,40.670006,-73.95328,0,0,0,0,1,0,0,0,0
77031,4,8,2020,1,40.765614,-73.9607,2,0,0,0,0,0,1,0,0
77033,15,6,2020,23,40.807182,-73.85155,1,0,0,0,1,0,0,0,0
77034,30,6,2020,16,40.698048,-73.97579,1,0,0,0,0,1,0,0,0
77035,20,7,2020,15,40.699703,-73.98047,0,0,0,0,0,0,1,0,0
77036,9,7,2020,12,40.74939,-73.88779,1,0,0,0,1,0,0,0,0
77037,24,7,2020,21,40.636864,-74.15287,1,0,0,1,0,0,0,0,0
77038,9,7,2020,14,40.64944,-73.96308,0,0,0,0,0,1,0,0,0
77040,4,7,2020,18,40.767113,-73.90405,0,0,0,0,1,0,0,0,0
77041,28,6,2020,19,40.788795,-73.93755,2,0,0,0,0,1,0,0,0
77042,15,7,2020,19,40.606182,-74.07613,0,0,0,0,0,1,0,0,0
77043,7,8,2020,16,40.843246,-73.94505,0,0,0,0,0,1,0,0,0
77044,8,7,2020,11,40.689777,-73.97747,0,0,0,0,0,1,0,0,0
77045,4,8,2020,15,40.741863,-73.90751,0,0,0,0,1,0,0,0,0
77046,10,7,2020,15,40.735146,-73.89903,0,0,0,0,0,0,0,0,1
77047,5,7,2020,23,40.680393,-73.83519,0,0,0,0,0,0,0,0,1
77048,30,7,2020,18,40.6089,-74.03465,0,0,0,0,1,0,0,0,0
77049,9,7,2020,20,40.830914,-73.92047,2,0,0,0,0,0,1,0,0
77050,30,7,2020,20,40.85575,-73.93166,0,0,0,0,0,1,0,0,0
77051,22,6,2020,18,40.749336,-73.81035,1,0,0,0,0,1,0,0,0
77054,3,8,2020,9,40.605637,-73.76945,0,0,0,0,1,0,0,0,0
77058,6,8,2020,5,40.844917,-73.926384,0,0,0,0,0,1,0,0,0
77061,17,7,2020,5,40.582462,-73.82799,1,0,0,0,0,0,1,0,0
77062,1,8,2020,23,40.61701,-73.969124,0,0,0,0,0,1,0,0,0
77063,3,8,2020,8,40.82735,-73.82301,0,0,0,0,0,0,0,0,1
77064,20,7,2020,23,40.843994,-73.89752,0,0,0,0,0,0,1,0,0
77065,25,7,2020,2,40.689133,-73.951324,0,0,0,0,1,0,0,0,0
77068,26,6,2020,18,40.715614,-73.94796,0,0,0,0,0,1,0,0,0
77069,11,7,2020,20,40.831764,-73.856445,0,0,0,0,0,1,0,0,0
77072,27,6,2020,12,40.739075,-73.97785,0,0,0,0,0,0,0,0,1
77074,16,6,2020,22,40.718555,-73.988205,0,0,0,0,0,1,0,0,0
77075,24,6,2020,19,40.74658,-73.99756,3,0,0,0,0,1,0,0,0
77076,19,7,2020,4,40.664402,-73.932785,0,0,0,0,1,0,0,0,0
77077,23,6,2020,0,40.636044,-73.890686,0,1,0,0,0,0,1,0,0
77078,12,7,2020,1,40.709164,-73.95776,0,0,0,0,0,1,0,0,0
77079,6,8,2020,11,40.745472,-73.8661,0,0,0,0,1,0,0,0,0
77080,30,6,2020,12,40.7586,-73.91821,0,0,0,0,0,0,1,0,0
77083,3,7,2020,21,40.755028,-73.872696,1,0,0,0,0,0,0,0,1
77086,5,8,2020,15,40.80641,-73.94227,1,0,0,0,0,1,0,0,0
77088,17,6,2020,14,40.708096,-73.95695,0,0,0,1,0,0,0,0,0
77090,4,7,2020,18,40.6912,-73.88979,7,0,0,0,0,1,0,0,0
77091,20,7,2020,16,40.661743,-73.94784,0,0,0,0,1,0,0,0,0
77092,22,6,2020,11,40.72395,-73.760796,0,0,0,0,1,0,0,0,0
77093,25,7,2020,11,40.661236,-73.89267,0,0,0,0,1,0,0,0,0
77094,8,7,2020,10,40.590885,-73.786125,0,0,0,0,1,0,0,0,0
77096,18,6,2020,17,40.659473,-73.93802,2,0,0,0,1,0,0,0,0
77097,5,7,2020,3,40.824528,-73.85083,0,0,0,0,1,0,0,0,0
77098,19,6,2020,0,40.75428,-73.89751,3,0,0,0,1,0,0,0,0
77101,21,6,2020,12,40.796738,-73.92925,1,0,0,0,0,0,0,0,1
77102,17,6,2020,3,40.810368,-73.95375,0,0,0,0,0,0,1,0,0
